75, 95, 42, 39, 91, 84, 43, 10, 79, 51, 63, 40, 64, 69, 99, 16, 74, 94, 29, 72, 55, 38, 51, 92, 79, 66, 20, 5, 25, 29, 71, 17, 27, 72, 90, 94, 95, 42, 62, 61, 31, 90, 35, 40, 77, 52, 92, 44, 3, 93, 54, 52, 62, 66, 62, 52, 81, 56, 72, 94, 42, 85, 8, 51, 22, 14, 17, 96, 57, 11, 23, 48, 81, 3, 58, 44, 81, 81, 74, 78, 76, 11, 22, 84, 7, 6, 68, 58, 15, 4, 39, 52, 3, 55, 85, 52, 80, 34, 41, 62, 70, 97, 34, 34, 47, 17, 4, 91, 94, 13, 14, 7, 67, 78, 69, 12, 1, 94, 90, 77, 67, 57, 78, 86, 25, 46, 87, 65, 82, 91, 47, 22, 28, 16, 63, 21, 70, 8, 80, 3, 19, 44, 52, 91, 61, 90, 82, 87, 71, 18, 66, 52, 95, 33, 71, 35, 82, 66, 31, 53, 96, 48, 73, 48, 46, 2, 95, 67, 11, 94, 12, 31, 67, 0, 39, 6, 7, 1, 0, 16, 44, 56, 85, 68, 59, 92, 94, 89, 30, 22, 74, 98, 82, 81, 26, 12, 28, 57, 52, 70
75, 3, 78, 83, 21, 84, 9, 67, 1, 54, 34, 3, 82, 90, 87, 56, 11, 51, 27, 55, 93, 24, 51, 89, 12, 36, 10, 61, 59, 20, 16, 26, 88, 51, 19, 7, 51, 43, 80, 49, 9, 25, 52, 5, 89, 47, 87, 26, 36, 82, 19, 65, 87, 76, 53, 66, 96, 79, 57, 93, 60, 13, 73, 6, 19, 3, 49, 76, 2, 77, 51, 32, 48, 39, 6, 6, 46, 57, 41, 39, 84, 18, 35, 40, 84, 77, 27, 94, 10, 64, 98, 82, 54, 4, 66, 88, 15, 33, 2, 62, 91, 63, 28, 94, 52, 88, 1, 78, 24, 88, 46, 83, 23, 62, 90, 0, 96, 15, 22, 92, 36, 44, 53, 2, 74, 51, 32, 76, 87, 57, 4, 56, 91, 88, 54, 87, 25, 31, 38, 9, 69, 13, 40, 81, 37, 68, 7, 96, 10, 56, 36, 29, 81, 79, 56, 1, 98, 25, 26, 48, 89, 43, 84, 80, 15, 1, 62, 0, 75, 97, 3, 0, 90, 19, 96, 93, 99, 32, 86, 18, 25, 4, 31, 79, 70, 89, 73, 29, 71, 34, 86, 44, 10, 78, 87, 77, 96, 44, 85, 17
56, 34, 15, 28, 89, 9, 74, 52, 8, 64, 78, 32, 92, 6, 52, 35, 19, 62, 25, 91, 33, 82, 19, 83, 97, 37, 82, 3, 42, 61, 59, 56, 76, 90, 43, 3, 74, 43, 29, 5, 60, 0, 50, 54, 14, 68, 16, 50, 15, 51, 80, 17, 12, 93, 77, 43, 24, 71, 80, 95, 64, 42, 39, 3, 47, 24, 5, 51, 45, 45, 56, 58, 67, 39, 79, 90, 7, 20, 18, 18, 51, 17, 85, 29, 23, 60, 19, 16, 27, 19, 32, 48, 97, 37, 68, 90, 96, 92, 82, 84, 0, 49, 36, 90, 71, 19, 22, 1, 99, 12, 84, 88, 42, 66, 68, 30, 0, 18, 95, 57, 30, 96, 5, 53, 22, 65, 57, 92, 5, 91, 48, 12, 29, 33, 74, 34, 30, 85, 89, 50, 78, 42, 7, 11, 80, 7, 48, 2, 17, 11, 78, 25, 85, 71, 58, 59, 52, 3, 75, 41, 0, 2, 74, 83, 74, 99, 40, 43, 82, 31, 9, 59, 48, 54, 44, 46, 84, 28, 89, 83, 93, 61, 14, 56, 17, 86, 70, 58, 57, 36, 98, 84, 49, 13, 72, 10, 78, 72, 98, 4
59, 94, 89, 17, 24, 95, 10, 89, 19, 39, 31, 92, 26, 38, 78, 2, 17, 86, 42, 77, 31, 28, 78, 59, 75, 68, 10, 4, 96, 10, 13, 76, 62, 56, 49, 18, 37, 2, 1, 39, 31, 60, 68, 28, 83, 26, 49, 93, 98, 41, 31, 45, 20, 42, 50, 16, 61, 69, 33, 60, 13, 41, 43, 86, 1, 11, 92, 99, 51, 88, 22, 96, 76, 8, 1, 80, 11, 53, 71, 11, 22, 12, 19, 26, 78, 67, 59, 72, 18, 29, 47, 46, 45, 12, 87, 14, 95, 48, 74, 42, 1, 23, 49, 90, 61, 56, 12, 84, 26, 77, 48, 91, 10, 17, 57, 7, 68, 34, 16, 29, 39, 7, 63, 1, 53, 29, 69, 55, 91, 95, 95, 86, 82, 37, 26, 92, 88, 49, 82, 38, 78, 75, 93, 23, 1, 18, 50, 96, 26, 97, 28, 11, 94, 35, 21, 19, 23, 14, 94, 0, 26, 60, 85, 82, 95, 13, 58, 46, 62, 10, 95, 52, 30, 94, 88, 93, 13, 18, 5, 36, 0, 3, 69, 21, 29, 59, 5, 73, 72, 70, 99, 57, 51, 3, 19, 0, 16, 64, 22, 35
99, 94, 74, 22, 43, 30, 60, 10, 67, 4, 56, 83, 12, 28, 49, 90, 22, 44, 64, 98, 26, 16, 53, 48, 37, 83, 60, 86, 31, 46, 81, 66, 53, 45, 38, 50, 1, 94, 79, 9, 35, 31, 11, 92, 86, 52, 7, 81, 25, 47, 53, 39, 5, 21, 95, 2, 23, 30, 46, 69, 91, 78, 81, 21, 16, 84, 83, 70, 47, 15, 89, 98, 42, 61, 84, 13, 78, 79, 25, 73, 34, 50, 99, 92, 39, 92, 31, 36, 69, 72, 15, 87, 28, 4, 32, 14, 96, 35, 6, 55, 55, 31, 29, 4, 56, 35, 5, 88, 42, 83, 48, 32, 62, 17, 37, 66, 73, 66, 62, 12, 79, 24, 53, 0, 27, 60, 36, 48, 72, 89, 52, 25, 5, 22, 18, 91, 66, 58, 21, 59, 2, 98, 75, 35, 22, 16, 1, 80, 71, 88, 27, 77, 97, 14, 79, 94, 40, 67, 36, 19, 21, 50, 25, 42, 17, 87, 37, 3, 59, 27, 33, 58, 28, 62, 63, 77, 2, 58, 3, 43, 41, 79, 57, 56, 31, 28, 79, 91, 86, 80, 76, 36, 22, 67, 32, 28, 18, 3, 76, 60
33, 38, 91, 23, 84, 51, 93, 16, 51, 77, 36, 45, 46, 65, 29, 64, 63, 45, 0, 91, 7, 19, 74, 74, 93, 39, 62, 46, 26, 62, 32, 42, 85, 68, 76, 40, 85, 59, 78, 65, 9, 41, 56, 27, 15, 75, 39, 38, 58, 3, 33, 40, 23, 63, 57, 57, 80, 83, 35, 84, 45, 85, 11, 10, 26, 15, 52, 70, 57, 52, 25, 90, 86, 13, 70, 63, 45, 35, 80, 45, 50, 7, 62, 5, 29, 4, 57, 38, 34, 36, 29, 89, 90, 35, 99, 95, 2, 82, 53, 81, 1, 69, 71, 86, 12, 9, 42, 89, 19, 52, 9, 66, 96, 71, 52, 56, 51, 78, 87, 59, 46, 80, 66, 7, 41, 56, 75, 33, 92, 15, 47, 76, 74, 71, 14, 45, 15, 66, 54, 84, 34, 33, 11, 38, 14, 6, 58, 98, 66, 94, 70, 74, 85, 84, 62, 39, 12, 86, 14, 15, 17, 12, 3, 66, 7, 21, 53, 43, 90, 86, 11, 56, 15, 37, 46, 45, 44, 39, 4, 67, 30, 95, 70, 6, 9, 51, 36, 24, 78, 50, 87, 17, 62, 59, 15, 69, 94, 61, 4, 44
89, 73, 11, 57, 88, 78, 43, 12, 87, 48, 45, 21, 72, 5, 48, 58, 27, 86, 86, 60, 71, 17, 11, 68, 75, 78, 37, 74, 87, 55, 4, 94, 35, 64, 28, 21, 39, 21, 3, 61, 7, 44, 83, 15, 46, 46, 68, 91, 37, 21, 89, 24, 9, 28, 52, 82, 1, 35, 81, 44, 9, 27, 98, 90, 31, 94, 32, 57, 58, 99, 30, 81, 71, 82, 40, 76, 91, 10, 28, 85, 76, 20, 2, 36, 20, 82, 90, 93, 1, 87, 3, 67, 28, 24, 22, 56, 42, 22, 17, 66, 65, 81, 9, 0, 10, 6, 53, 51, 27, 5, 50, 74, 56, 49, 27, 98, 62, 33, 13, 32, 10, 50, 97, 67, 94, 38, 79, 95, 72, 43, 84, 79, 8, 84, 7, 74, 58, 0, 40, 53, 12, 7, 24, 36, 43, 97, 81, 74, 53, 86, 89, 72, 35, 43, 53, 26, 96, 14, 1, 20, 44, 9, 25, 54, 16, 88, 27, 13, 26, 28, 42, 89, 82, 70, 57, 10, 85, 76, 81, 38, 26, 37, 73, 45, 71, 74, 19, 3, 71, 37, 1, 40, 63, 70, 49, 69, 72, 14, 78, 94
57, 84, 23, 40, 6, 94, 79, 94, 36, 57, 60, 19, 99, 56, 72, 90, 75, 24, 29, 17, 81, 91, 48, 67, 16, 79, 31, 75, 93, 13, 13, 61, 88, 85, 20, 24, 8, 57, 0, 46, 87, 97, 63, 0, 13, 33, 91, 51, 57, 62, 64, 72, 56, 23, 4, 39, 46, 4, 10, 71, 38, 90, 58, 36, 72, 15, 24, 20, 91, 9, 18, 16, 38, 38, 50, 10, 80, 61, 53, 52, 33, 35, 14, 94, 0, 60, 97, 83, 73, 87, 11, 29, 97, 74, 37, 73, 36, 95, 57, 35, 37, 4, 27, 69, 63, 54, 78, 79, 56, 91, 14, 87, 29, 49, 21, 21, 52, 10, 58, 59, 69, 49, 87, 25, 49, 82, 79, 14, 59, 33, 18, 97, 37, 52, 86, 56, 46, 56, 77, 6, 21, 1, 11, 78, 60, 73, 52, 94, 34, 76, 61, 60, 93, 86, 74, 73, 90, 91, 13, 2, 13, 49, 56, 10, 56, 48, 70, 41, 9, 74, 64, 53, 2, 67, 93, 74, 74, 20, 92, 4, 37, 46, 16, 11, 6, 76, 83, 11, 71, 69, 8, 36, 69, 19, 98, 42, 32, 39, 88, 12
30, 60, 35, 79, 41, 79, 21, 57, 25, 25, 73, 51, 48, 3, 2, 44, 54, 62, 21, 67, 36, 80, 20, 21, 70, 72, 0, 15, 38, 97, 88, 53, 68, 99, 69, 40, 27, 63, 47, 80, 69, 48, 26, 59, 85, 53, 69, 50, 50, 45, 21, 44, 76, 1, 86, 73, 14, 71, 60, 16, 92, 97, 56, 85, 19, 7, 69, 21, 1, 83, 71, 69, 72, 33, 98, 68, 10, 27, 67, 45, 53, 96, 0, 85, 77, 69, 21, 19, 48, 95, 48, 13, 76, 27, 81, 7, 4, 34, 29, 10, 46, 82, 43, 92, 63, 82, 97, 47, 49, 43, 14, 20, 40, 46, 20, 49, 11, 32, 90, 27, 12, 26, 59, 47, 68, 91, 95, 97, 66, 15, 47, 31, 53, 44, 52, 62, 92, 42, 16, 54, 67, 65, 35, 46, 91, 44, 54, 12, 25, 98, 41, 69, 22, 87, 32, 92, 2, 72, 67, 32, 97, 77, 1, 72, 16, 38, 58, 23, 36, 21, 6, 83, 2, 60, 42, 62, 44, 61, 86, 35, 29, 76, 52, 22, 38, 34, 91, 16, 44, 90, 21, 65, 80, 7, 14, 96, 19, 85, 56, 37
88, 44, 20, 92, 7, 62, 44, 42, 3, 35, 8, 72, 12, 79, 13, 25, 69, 94, 26, 41, 16, 56, 18, 34, 63, 86, 17, 31, 35, 63, 26, 49, 83, 20, 74, 77, 70, 77, 61, 79, 43, 23, 17, 57, 20, 9, 20, 23, 5, 35, 1, 98, 89, 21, 97, 24, 35, 67, 31, 9, 22, 67, 71, 28, 46, 96, 34, 8, 46, 6, 13, 78, 24, 67, 15, 42, 9, 81, 21, 49, 41, 54, 61, 4, 30, 38, 5, 39, 41, 93, 14, 86, 82, 52, 48, 76, 26, 90, 77, 32, 93, 98, 85, 53, 70, 78, 92, 58, 34, 0, 43, 51, 96, 28, 71, 53, 10, 72, 78, 48, 86, 44, 22, 7, 19, 24, 7, 77, 56, 8, 32, 67, 74, 6, 56, 45, 82, 41, 99, 66, 16, 72, 80, 73, 0, 74, 11, 5, 56, 1, 32, 78, 35, 97, 19, 95, 58, 2, 80, 84, 15, 51, 20, 14, 62, 72, 58, 78, 60, 36, 20, 0, 21, 81, 55, 71, 34, 90, 54, 29, 61, 5, 99, 65, 2, 42, 51, 66, 68, 66, 12, 56, 74, 46, 63, 24, 69, 7, 26, 18
57, 93, 55, 1, 24, 71, 12, 0, 62, 59, 38, 87, 29, 34, 68, 41, 9, 35, 68, 2, 12, 53, 84, 91, 72, 20, 76, 96, 94, 14, 11, 24, 74, 25, 77, 60, 9, 70, 85, 12, 1, 45, 87, 29, 21, 73, 96, 44, 20, 65, 88, 94, 94, 98, 61, 47, 64, 43, 84, 17, 60, 58, 67, 29, 19, 87, 65, 80, 15, 2, 48, 56, 6, 76, 76, 99, 71, 73, 93, 48, 91, 64, 48, 25, 0, 39, 21, 76, 74, 53, 97, 23, 27, 35, 94, 46, 89, 28, 46, 87, 84, 29, 93, 26, 44, 71, 49, 95, 8, 85, 18, 93, 42, 87, 69, 21, 98, 3, 32, 91, 11, 64, 42, 59, 19, 42, 35, 93, 52, 56, 79, 86, 82, 17, 77, 6, 18, 18, 91, 10, 7, 4, 22, 22, 91, 12, 22, 85, 58, 57, 95, 40, 33, 62, 62, 90, 97, 63, 52, 55, 92, 24, 43, 54, 14, 17, 44, 78, 45, 66, 32, 93, 37, 42, 54, 93, 93, 88, 79, 74, 55, 47, 36, 60, 10, 81, 59, 41, 37, 44, 71, 14, 19, 60, 39, 86, 88, 49, 54, 80
47, 33, 11, 87, 2, 57, 33, 13, 29, 87, 84, 48, 70, 48, 8, 99, 43, 80, 83, 28, 32, 11, 61, 97, 58, 96, 46, 24, 83, 40, 37, 93, 30, 87, 83, 44, 13, 45, 4, 13, 48, 17, 16, 65, 64, 88, 81, 42, 78, 23, 56, 84, 2, 91, 53, 70, 92, 17, 22, 28, 60, 28, 62, 39, 7, 11, 95, 99, 21, 16, 77, 8, 18, 62, 78, 72, 24, 96, 5, 62, 47, 21, 76, 28, 42, 48, 26, 95, 90, 39, 72, 48, 65, 58, 92, 69, 32, 23, 7, 76, 18, 66, 76, 4, 50, 70, 55, 5, 33, 7, 68, 78, 18, 58, 5, 60, 18, 84, 69, 36, 65, 19, 43, 39, 57, 68, 60, 8, 49, 80, 92, 3, 15, 73, 51, 5, 39, 77, 62, 69, 35, 65, 22, 22, 10, 77, 34, 14, 70, 84, 41, 31, 90, 17, 65, 72, 27, 92, 79, 76, 94, 71, 97, 23, 30, 56, 49, 30, 66, 5, 10, 54, 36, 65, 25, 2, 26, 32, 49, 35, 43, 97, 1, 62, 0, 65, 42, 81, 7, 97, 59, 75, 3, 29, 39, 15, 76, 99, 43, 38
1, 66, 54, 61, 46, 89, 33, 26, 85, 77, 9, 53, 16, 7, 11, 95, 43, 51, 6, 12, 0, 74, 55, 11, 70, 48, 31, 47, 41, 7, 26, 19, 16, 37, 46, 23, 80, 1, 98, 67, 29, 51, 2, 1, 92, 34, 57, 56, 10, 26, 6, 50, 36, 64, 12, 92, 48, 78, 77, 38, 84, 20, 25, 75, 75, 43, 38, 40, 75, 38, 70, 63, 13, 66, 87, 51, 99, 78, 8, 9, 63, 56, 7, 41, 94, 97, 13, 50, 61, 53, 13, 84, 53, 2, 28, 93, 11, 29, 48, 78, 99, 45, 30, 86, 96, 76, 96, 37, 63, 88, 79, 2, 10, 2, 47, 48, 67, 45, 51, 16, 88, 65, 19, 36, 79, 65, 85, 94, 41, 91, 52, 11, 41, 44, 44, 95, 73, 61, 24, 74, 46, 48, 26, 63, 72, 42, 38, 31, 94, 90, 50, 55, 63, 25, 30, 65, 12, 74, 15, 86, 33, 23, 90, 41, 80, 67, 59, 25, 5, 89, 25, 23, 40, 79, 52, 42, 89, 9, 99, 29, 59, 44, 48, 85, 5, 76, 31, 36, 78, 36, 91, 12, 71, 37, 40, 78, 24, 28, 41, 17
